[2018-05-26 14:17:34] GA||samples/dolphins.gml||fast_newman||3||0.259952||0.391720
[2018-05-26 14:17:59] GA||samples/dolphins.gml||fast_newman||4||0.257841||0.400641
[2018-05-26 14:18:02] GA||samples/dolphins.gml||fast_newman||5||0.255737||0.392157
[2018-05-26 14:18:47] GA||samples/dolphins.gml||fast_newman||6||0.253795||0.371739
[2018-05-26 14:19:08] GA||samples/dolphins.gml||fast_newman||7||0.251952||0.397564
[2018-05-26 14:19:18] GA||samples/dolphins.gml||fast_newman||8||0.250121||0.364732
[2018-05-26 14:19:29] GA||samples/dolphins.gml||fast_newman||9||0.248166||0.391741
[2018-05-26 14:19:49] GREEDY||samples/dolphins.gml||fast_newman||100||[0.2645251708372559, 0.2622108472867362, 0.25995242829829107, 0.2577375291264142, 0.25566692286971227, 0.25369486571411015, 0.25175383556546455, 0.24984309625503098, 0.24796193490661947, 0.2461301451283985, 0.24439023458757522, 0.24267895895492678, 0.24099554484586636, 0.23934906284964624, 0.2377256676369749, 0.23612486533407184, 0.2345461763137236, 0.2329891346775573, 0.23148038168370888, 0.23003469707226656, 0.22861046232906107, 0.22720121002369034, 0.22580985995559877, 0.22443512678332733, 0.22307524444860566, 0.22173232895826156, 0.22040452240587338, 0.21909143293956115, 0.2177944407294516, 0.21651324215582263, 0.2152974355366618, 0.21409868735990678, 0.21291292828314906, 0.21173857856955983, 0.21057759506620385, 0.20942846519643502, 0.20829072826102035, 0.20716573508289213, 0.20605154374346915, 0.2049487191964408, 0.20385805512575408, 0.20277721790912012, 0.20170771237374469, 0.20064981878825736, 0.199608018352635, 0.19860210060017353, 0.19760922572670278, 0.19662660742770283, 0.195652040902045, 0.19468580947073713, 0.1937282844147925, 0.1927799860420666, 0.19183940819528944, 0.1909065616463413, 0.18998155460704377, 0.1890645855059233, 0.1881566367042022, 0.18725570802064, 0.18636367193197773, 0.18547829086603693, 0.1846144054078696, 0.18375866217226067, 0.18291111509114028, 0.1820713269892753, 0.181249612131745, 0.18043537595061324, 0.17962738130470665, 0.1788268726647404, 0.17803268264373892, 0.1772438647453606, 0.1764616026267435, 0.1756850185656251, 0.17491411466772935, 0.17414983894536684, 0.17339079090919227, 0.17263703953388881, 0.17188947313925684, 0.17114739297271594, 0.17041164363158004, 0.16968115683523133, 0.1689567501267115, 0.16824273202650883, 0.1675387550288547, 0.16683953615229716, 0.16614635900917574, 0.16545875660795345, 0.16477594265689183, 0.16410299035352013, 0.1634368892506243, 0.16277751258553333, 0.16212303460628577, 0.1614740094374984, 0.16082924488765768, 0.16018954151447262, 0.15955505685616084, 0.15892447424448455, 0.15829876917001282, 0.15767682129710095, 0.15705897917143852, 0.1564461487412579]||[0.7218649517684887, 0.6787401574803149, 0.44065934065934065, 0.39057591623036647, 0.3858350951374207, 0.3628415300546448, 0.3491561181434599, 0.336283185840708, 0.36180308422301305, 0.36180308422301305, 0.3517406962785114, 0.36180308422301305, 0.36180308422301305, 0.36180308422301305, 0.38992974238875877, 0.38992974238875877, 0.38620689655172413, 0.3894736842105263, 0.3543859649122807, 0.3416289592760181, 0.4505208333333333, 0.4505208333333333, 0.365296803652968, 0.33652694610778444, 0.456, 0.4564102564102564, 0.32399512789281365, 0.38935574229691877, 0.3017964071856287, 0.3017964071856287, 0.3017964071856287, 0.3017964071856287, 0.44327176781002636, 0.44327176781002636, 0.40903225806451615, 0.3726541554959786, 0.3726541554959786, 0.4211212516297262, 0.4211212516297262, 0.4211212516297262, 0.36617842876165113, 0.36617842876165113, 0.3954802259887006, 0.3954802259887006, 0.3954802259887006, 0.3954802259887006, 0.3954802259887006, 0.3954802259887006, 0.3743169398907104, 0.4129287598944591, 0.4129287598944591, 0.4129287598944591, 0.4119804400977995, 0.4119804400977995, 0.36617842876165113, 0.36617842876165113, 0.3743169398907104, 0.38016528925619836, 0.38016528925619836, 0.35005973715651134, 0.35005973715651134, 0.35005973715651134, 0.35005973715651134, 0.36164383561643837, 0.36164383561643837, 0.3979591836734694, 0.315668202764977, 0.315668202764977, 0.2741228070175439, 0.2741228070175439, 0.25, 0.28202247191011237, 0.28202247191011237, 0.29273285568065505, 0.29273285568065505, 0.2781065088757396, 0.2815533980582524, 0.28202247191011237, 0.28202247191011237, 0.28202247191011237, 0.337696335078534, 0.2889447236180904, 0.40476190476190477, 0.40476190476190477, 0.3208955223880597, 0.28164196123147095, 0.2739420935412027, 0.2781065088757396, 0.27946127946127947, 0.28863636363636364, 0.2781065088757396, 0.2781065088757396, 0.3505747126436782, 0.3505747126436782, 0.2553418803418803, 0.3087843833185448, 0.3087843833185448, 0.3710895361380798, 0.3635346756152125, 0.38375973303670746]
[2018-05-26 14:20:08] GA||samples/dolphins.gml||fast_newman||10||0.246723||0.442438
[2018-05-26 14:20:18] GA||samples/dolphins.gml||fast_newman||11||0.244878||0.377678
[2018-05-26 14:20:22] GA||samples/dolphins.gml||fast_newman||12||0.242985||0.354839
[2018-05-26 14:21:11] GA||samples/dolphins.gml||fast_newman||13||0.241447||0.395859
[2018-05-26 14:21:30] GA||samples/dolphins.gml||fast_newman||14||0.240163||0.355049
[2018-05-26 14:21:40] GA||samples/dolphins.gml||fast_newman||15||0.238764||0.396685
[2018-05-26 14:21:53] GA||samples/dolphins.gml||fast_newman||16||0.236652||0.364286
[2018-05-26 14:22:11] GA||samples/dolphins.gml||fast_newman||17||0.235501||0.359140
[2018-05-26 14:22:34] GA||samples/dolphins.gml||fast_newman||18||0.234325||0.334047
[2018-05-26 14:22:39] GA||samples/dolphins.gml||fast_newman||19||0.232441||0.382609
[2018-05-26 14:22:48] GA||samples/dolphins.gml||fast_newman||20||0.231283||0.359179
[2018-05-26 14:23:38] GA||samples/dolphins.gml||fast_newman||21||0.229984||0.308351
[2018-05-26 14:23:55] GA||samples/dolphins.gml||fast_newman||22||0.228851||0.427160
[2018-05-26 14:24:01] GA||samples/dolphins.gml||fast_newman||23||0.227170||0.348595
[2018-05-26 14:24:28] GA||samples/dolphins.gml||fast_newman||24||0.226067||0.352577
[2018-05-26 14:24:43] GA||samples/dolphins.gml||fast_newman||25||0.224906||0.426065
[2018-05-26 14:25:04] GA||samples/dolphins.gml||fast_newman||26||0.222799||0.418458
[2018-05-26 14:25:05] GA||samples/dolphins.gml||fast_newman||27||0.222425||0.478535
[2018-05-26 14:25:21] GA||samples/dolphins.gml||fast_newman||28||0.220964||0.417450
[2018-05-26 14:26:09] GA||samples/dolphins.gml||fast_newman||29||0.219457||0.370913
[2018-05-26 14:26:24] GA||samples/dolphins.gml||fast_newman||30||0.218187||0.462745
[2018-05-26 14:26:25] GA||samples/dolphins.gml||fast_newman||31||0.216887||0.396319
[2018-05-26 14:26:59] GA||samples/dolphins.gml||fast_newman||32||0.216027||0.452949
[2018-05-26 14:27:18] GA||samples/dolphins.gml||fast_newman||33||0.214785||0.374142
[2018-05-26 14:27:36] GA||samples/dolphins.gml||fast_newman||34||0.213768||0.340183
[2018-05-26 14:27:36] GA||samples/dolphins.gml||fast_newman||35||0.212556||0.331887
[2018-05-26 14:27:51] GA||samples/dolphins.gml||fast_newman||36||0.211111||0.398374
[2018-05-26 14:28:44] GA||samples/dolphins.gml||fast_newman||37||0.210105||0.399002
[2018-05-26 14:28:59] GA||samples/dolphins.gml||fast_newman||39||0.207713||0.264975
[2018-05-26 14:29:00] GA||samples/dolphins.gml||fast_newman||38||0.208889||0.417853
[2018-05-26 14:29:36] GA||samples/dolphins.gml||fast_newman||40||0.206963||0.274459
[2018-05-26 14:29:54] GA||samples/dolphins.gml||fast_newman||41||0.205828||0.399731
[2018-05-26 14:30:04] GA||samples/dolphins.gml||fast_newman||43||0.203669||0.242424
[2018-05-26 14:30:06] GA||samples/dolphins.gml||fast_newman||42||0.204921||0.303571
[2018-05-26 14:30:28] GA||samples/dolphins.gml||fast_newman||44||0.202611||0.359268
[2018-05-26 14:31:14] GA||samples/dolphins.gml||fast_newman||45||0.201592||0.385792
[2018-05-26 14:31:40] GA||samples/dolphins.gml||fast_newman||46||0.201216||0.300000
[2018-05-26 14:31:44] GA||samples/dolphins.gml||fast_newman||47||0.199747||0.358491
[2018-05-26 14:32:19] GA||samples/dolphins.gml||fast_newman||48||0.198602||0.360510
[2018-05-26 14:32:29] GA||samples/dolphins.gml||fast_newman||49||0.197700||0.252352
[2018-05-26 14:32:42] GA||samples/dolphins.gml||fast_newman||50||0.196694||0.364946
[2018-05-26 14:32:52] GA||samples/dolphins.gml||fast_newman||51||0.195585||0.374570
[2018-05-26 14:33:11] GA||samples/dolphins.gml||fast_newman||52||0.194735||0.244898
[2018-05-26 14:34:00] GA||samples/dolphins.gml||fast_newman||53||0.193972||0.227824
[2018-05-26 14:34:22] GA||samples/dolphins.gml||fast_newman||55||0.192520||0.253878
[2018-05-26 14:34:28] GA||samples/dolphins.gml||fast_newman||54||0.193129||0.242283
[2018-05-26 14:35:05] GA||samples/dolphins.gml||fast_newman||56||0.191255||0.243902
[2018-05-26 14:35:17] GA||samples/dolphins.gml||fast_newman||57||0.190576||0.255546
[2018-05-26 14:35:31] GA||samples/dolphins.gml||fast_newman||58||0.189408||0.322394
[2018-05-26 14:35:42] GA||samples/dolphins.gml||fast_newman||59||0.188381||0.316810
[2018-05-26 14:35:57] GA||samples/dolphins.gml||fast_newman||60||0.187368||0.401451
[2018-05-26 14:36:43] GA||samples/dolphins.gml||fast_newman||61||0.187316||0.270338
[2018-05-26 14:37:09] GA||samples/dolphins.gml||fast_newman||62||0.185937||0.245877
[2018-05-26 14:37:17] GA||samples/dolphins.gml||fast_newman||63||0.185062||0.262620
[2018-05-26 14:38:03] GA||samples/dolphins.gml||fast_newman||64||0.184482||0.304274
[2018-05-26 14:38:09] GA||samples/dolphins.gml||fast_newman||65||0.183608||0.284351
[2018-05-26 14:38:16] GA||samples/dolphins.gml||fast_newman||66||0.182582||0.261653
[2018-05-26 14:38:34] GA||samples/dolphins.gml||fast_newman||67||0.181834||0.238687
[2018-05-26 14:38:45] GA||samples/dolphins.gml||fast_newman||68||0.180850||0.250167
[2018-05-26 14:39:32] GA||samples/dolphins.gml||fast_newman||69||0.180254||0.255238
[2018-05-26 14:39:54] GA||samples/dolphins.gml||fast_newman||70||0.179198||0.278134
[2018-05-26 14:40:07] GA||samples/dolphins.gml||fast_newman||71||0.178570||0.241267
[2018-05-26 14:40:53] GA||samples/dolphins.gml||fast_newman||72||0.177455||0.326958
[2018-05-26 14:41:03] GA||samples/dolphins.gml||fast_newman||73||0.177017||0.265170
[2018-05-26 14:41:07] GA||samples/dolphins.gml||fast_newman||74||0.176138||0.348624
[2018-05-26 14:41:31] GA||samples/dolphins.gml||fast_newman||75||0.175296||0.269793
[2018-05-26 14:41:40] GA||samples/dolphins.gml||fast_newman||76||0.174584||0.243750
[2018-05-26 14:42:31] GA||samples/dolphins.gml||fast_newman||77||0.173591||0.260038
[2018-05-26 14:42:58] GA||samples/dolphins.gml||fast_newman||78||0.173093||0.309628
[2018-05-26 14:43:07] GA||samples/dolphins.gml||fast_newman||79||0.172436||0.271557
[2018-05-26 14:43:42] GA||samples/dolphins.gml||fast_newman||80||0.171528||0.260087
[2018-05-26 14:44:03] GA||samples/dolphins.gml||fast_newman||81||0.171089||0.245183
[2018-05-26 14:44:15] GA||samples/dolphins.gml||fast_newman||82||0.170510||0.232898
[2018-05-26 14:44:27] GA||samples/dolphins.gml||fast_newman||83||0.169769||0.266150
[2018-05-26 14:44:43] GA||samples/dolphins.gml||fast_newman||84||0.168963||0.266556
[2018-05-26 14:45:28] GA||samples/dolphins.gml||fast_newman||85||0.168400||0.305285
[2018-05-26 14:46:03] GA||samples/dolphins.gml||fast_newman||86||0.167354||0.259548
[2018-05-26 14:46:14] GA||samples/dolphins.gml||fast_newman||87||0.167239||0.240684
[2018-05-26 14:46:41] GA||samples/dolphins.gml||fast_newman||88||0.166098||0.252713
[2018-05-26 14:47:00] GA||samples/dolphins.gml||fast_newman||89||0.165518||0.231061
[2018-05-26 14:47:15] GA||samples/dolphins.gml||fast_newman||90||0.164706||0.256695
[2018-05-26 14:47:33] GA||samples/dolphins.gml||fast_newman||91||0.164185||0.263016
[2018-05-26 14:47:38] GA||samples/dolphins.gml||fast_newman||92||0.163271||0.265938
[2018-05-26 14:48:27] GA||samples/dolphins.gml||fast_newman||93||0.162759||0.254635
[2018-05-26 14:49:07] GA||samples/dolphins.gml||fast_newman||94||0.162089||0.289148
[2018-05-26 14:49:13] GA||samples/dolphins.gml||fast_newman||95||0.161344||0.260045
[2018-05-26 14:49:38] GA||samples/dolphins.gml||fast_newman||96||0.160851||0.237245
[2018-05-26 14:49:55] GA||samples/dolphins.gml||fast_newman||97||0.160052||0.259819
[2018-05-26 14:50:04] GA||samples/dolphins.gml||fast_newman||98||0.159715||0.256188
[2018-05-26 14:50:14] GA||samples/dolphins.gml||fast_newman||99||0.158817||0.259819
[2018-05-26 14:50:26] GA||samples/dolphins.gml||fast_newman||100||0.157981||0.259259
